45.619434	12.961419	-73.76466
44.129227	5.3114276	-72.549706
48.187134	7.755632	-65.76275
-26.209513	-63.13504	7.8755145
-11.25364	-8.053896	-79.182686
60.818134	25.597864	-6.996971
46.900192	-2.4907346	-41.552887
39.44942	-12.667576	-17.808815
32.30519	6.6304355	-64.55698
42.89521	-0.13566174	-65.091324
13.778206	-89.63505	-26.171478
-63.891144	-29.967516	9.203066
47.36296	-18.000696	-8.3428335
42.778923	19.901945	2.4260235
-5.5501885	63.59152	38.0355
26.361818	27.398214	-20.93905
-21.577465	75.18374	-30.228045
40.601562	-27.351942	-44.6625
66.99113	-51.084476	-7.0817337
4.0852838	-32.131905	25.943289
40.931347	-33.34092	-25.453817
-8.654761	35.94697	-10.576666
40.9774	47.53924	-19.752834
-9.833236	27.944695	38.406677
68.675224	22.512905	-22.488947
51.924957	-0.28488114	-46.59055
24.429796	-50.187134	47.412155
35.649876	-1.2043717	-53.193306
43.87779	14.721652	-66.57581
67.153915	-45.85438	-15.852544
46.528732	4.8074965	-45.27256
28.98367	-18.191694	-22.80642
63.60742	-39.565895	-14.325217
-26.725643	-18.115152	42.898186
52.7492	-28.163696	58.991913
76.06405	-12.840103	-12.0173
30.716928	-44.332596	20.506653
69.07335	35.082043	-7.9105153
-19.040264	24.262403	-30.052294
-3.0068917	41.105747	37.486835
-20.98241	60.42	-12.681276
68.796455	-3.5539055	-37.033882
34.453156	9.977686	-26.002983
31.309006	27.2647	-13.576199
77.01973	-28.647032	13.035905
41.74197	6.07744	-59.538055
38.162548	30.369244	-9.699669
47.876858	2.7873342	-53.051147
21.938763	-3.6606197	-17.534372
55.45149	-5.417794	-32.43381
51.450367	-32.162506	-31.834368
52.09399	8.25689	-72.825356
51.43971	14.475268	-68.21395
67.901825	-3.22227	0.9294151
66.19107	8.310805	-31.740034
49.939133	-42.457447	-33.881893
37.01998	12.050588	-61.268562
-52.918983	21.290815	31.90705
68.31935	-22.006205	-26.061373
87.24772	-36.2555	4.7336903
-56.178062	8.674847	63.0283
66.699585	-2.4572196	14.373885
80.67417	-48.75357	3.4514635
82.91866	-46.741344	-0.80883217
62.250122	0.5711455	-52.234016
43.455246	-20.351437	-23.806644
29.19254	-24.273846	-19.019169
38.603867	26.67052	-17.17992
60.966953	-46.762386	-21.698233
37.76601	-40.41672	-28.834463
67.529785	0.79687804	-30.07519
-61.296616	15.927099	28.126339
-4.7820463	36.90881	28.340834
-25.123579	-7.124952	40.080326
-68.50824	16.773033	16.167892
-32.20172	11.399054	-26.46018
15.911881	-45.894394	29.303572
55.20278	40.696747	-23.641872
62.66801	-15.236254	21.773766
5.680578	17.166231	50.940773
-7.917343	-25.28492	-40.87077
8.493179	-61.783684	-60.47845
12.04737	37.04328	-12.54451
-22.841581	-5.9551067	-59.284073
-5.9030695	-34.183064	-40.60853
-4.04071	-37.05903	-32.11939
-7.8857365	-32.19139	-27.887388
-4.545716	34.57542	40.34757
-25.81969	-14.23066	-19.014082
4.3506427	3.8367186	54.18524
1.4197117	-42.584908	-33.89666
-0.5188891	-37.64345	-27.820648
46.84423	-12.593765	27.537945
-3.983611	5.6301	-0.5082018
-27.990479	-6.146381	-7.879086
-23.014458	-16.76827	-9.070982
-8.378309	-42.640114	-28.080797
-31.917534	-15.879353	-4.144481
-14.599132	-29.638147	-22.737223
-47.139618	-8.394781	-46.067444
7.5519567	46.428635	-16.232742
42.34173	-2.309397	-56.428425
35.851246	0.26573464	-61.733204
-28.180204	2.3227074	-26.789837
-37.23599	5.6830826	2.6760964
63.93727	20.292057	-15.931782
12.640873	17.3593	-22.229776
-18.697882	-20.696154	1.0961982
19.496899	-8.658464	-28.012005
74.866554	-22.199615	6.2954726
-36.55365	-5.8675537	-1.8284849
15.190358	-26.409916	-76.11288
-17.394548	-5.267426	-78.77483
-16.441338	18.374353	-43.759987
29.726448	35.81334	-23.398445
29.834665	20.660263	-25.331152
39.97443	-12.64719	-27.660082
-79.800514	-16.845232	22.210663
-54.898342	-41.903584	-50.79086
36.941	-26.471817	26.708813
9.904139	-44.144466	-51.434868
20.548204	19.925865	-31.15768
8.78261	21.462637	40.439545
22.442535	-17.938427	-17.772236
70.43418	4.384953	-37.256058
3.0169754	-53.513855	-32.12505
34.42729	16.493557	46.92335
-14.792282	27.289629	64.40415
44.545506	-16.474503	23.908688
32.674408	-42.55732	-27.455202
-12.8930025	-2.3221736	-82.366974
-16.753553	-10.675998	-82.231705
-12.338299	-7.699915	-85.886795
21.398245	-81.96539	-17.698092
34.033802	5.9976034	-56.500935
50.489273	51.2147	-17.962206
28.503267	-29.814505	-78.3964
8.347324	-56.681366	45.53084
-9.468145	14.43711	-59.12258
9.686025	-13.210824	46.65892
29.071182	16.72432	-33.90735
-22.551714	17.643038	16.691465
-16.909962	13.841879	17.966127
0.9760688	-21.705608	47.666897
31.520721	2.557166	31.462029
-26.334875	40.985374	-33.237003
0.9831363	15.214233	25.305393
59.217796	-17.317266	-22.713308
5.5928473	-12.025104	50.74545
36.40024	10.79591	-71.15923
53.156345	41.35229	-14.211876
18.690144	8.495061	38.314377
74.92147	20.952232	-15.616214
-22.735847	19.649164	9.208057
42.314743	-1.912032	-48.415733
47.911217	44.286545	-20.195446
23.647491	0.6229341	-9.445301
36.01525	1.5630823	-69.97023
26.798742	-84.987595	27.26101
58.09954	45.03038	-17.97544
-49.57128	-14.166607	30.958963
-75.84751	-20.682577	8.203981
26.771727	-35.890545	-28.398926
13.999094	33.112827	28.495173
-64.89303	6.0952106	32.19543
-15.310166	20.042776	36.533844
70.38193	16.904245	-8.501456
18.797083	20.312773	-14.519437
-3.5645735	32.376984	-31.181025
59.118206	45.751972	-9.526985
54.137577	-1.9487519	-53.850006
-5.8620586	54.32273	42.489887
79.43727	-7.9277453	9.120057
58.852325	36.38578	-18.080242
44.203934	-47.72579	-27.652803
54.67307	-5.542042	-41.08795
70.63444	-37.06438	9.845302
42.967945	39.829014	-17.156427
0.8235225	-30.941685	18.772379
63.72124	40.37249	-23.463379
80.88173	-36.633972	-18.763578
-39.363014	33.59521	-38.61968
-68.36163	-10.707657	-31.653082
-37.83636	-22.169815	-20.620203
47.469887	41.522083	-49.354862
58.77819	-6.6537623	-48.249725
-1.8769209	40.066372	-4.095638
-36.019447	45.060528	19.100828
-41.401512	53.48518	12.679163
62.54694	0.98940295	-35.450233
80.673584	-49.06595	-24.435484
-12.314405	41.32206	-16.027641
-14.703639	53.866203	2.4028685
-52.786205	57.478004	-14.940787
-27.844717	50.695606	-70.34127
-50.641125	-4.5927887	-2.850679
31.437914	30.519575	-70.079834
19.970737	-2.0216222	-47.36221
40.135853	5.1793723	-51.2849
24.461668	7.9578843	-12.607021
32.565346	-6.8791685	26.631754
-11.26266	55.292614	70.58481
30.276655	-30.213772	3.6988568
61.024693	38.43875	-11.675226
36.596252	37.709316	-29.984398
-72.34005	42.144375	14.225149
-45.451168	45.886715	5.868693
19.063005	-18.05302	66.71256
67.91535	31.716576	-24.861368
-10.217785	10.728564	9.609721
25.295547	2.790967	-17.89134
69.669464	13.017489	-37.97853
60.267963	7.1713953	47.155773
5.3680344	-52.83912	16.276943
65.31051	15.992366	-24.22958
11.930046	-45.76115	-17.365385
76.37732	-28.245039	-24.17651
-47.046524	-65.18412	-31.393757
-33.002792	-6.3663335	-21.865135
-58.52423	8.994803	-58.12226
-35.32911	15.443143	-37.326042
60.225872	49.104694	-25.63787
8.271344	11.340174	52.904266
-46.03891	21.575489	-38.35691
-63.41038	-23.016153	21.749012
-51.407585	35.281235	-36.98973
-17.040651	53.802982	48.684757
70.31542	3.559225	23.97275
-17.111452	47.17876	7.614288
-81.86111	7.6673236	-1.8541784
15.333367	-35.936436	66.94432
3.9120796	-27.060448	-94.10757
47.22138	5.6356173	-32.69277
29.074406	10.739771	-4.408369
-20.684746	-60.436157	38.369625
38.322235	22.072264	-9.178864
10.640269	-25.703188	21.12422
-30.580862	-52.327576	49.993362
33.42968	-84.39685	-6.3897657
-9.232167	-21.941132	11.499411
20.46995	-30.63247	-14.946106
26.105722	30.433506	16.554922
79.65852	-24.095203	-28.456106
-23.640633	-33.380993	-21.396479
