Column1,nickname,text,score,like,dislike,time,watch_movie
4190,왕구려(hhh2****),됫고 진짜 재밌음 난 연가시보다 이 영화가 더 재밌음 이희준 직장의 신에서는 착하게 나왓는데 여기선 박력쩔음 존멋 으아애애애아아아아,10,4,2,2013-08-14 18:01,0
4191,th0(th01****),진짜 재밌게 봤고 배우들 연기가 정말 좋았어요!!,10,4,2,2013-08-14 17:37,0
4192,free****,기대이상으로 재밌게 잘 봤음,10,4,2,2013-08-14 17:30,0
4193,sinc****,숨바꼭질 티켓 끊어놓고 관을 잘못들어가서 보게된 영화!재미있었습니다. 모두 여름감기 조심하세요.콜록콜록,10,4,2,2013-08-14 17:28,0
4194,jsc2****,오우 보는 내내 긴장감이 장난아님,10,4,2,2013-08-14 17:28,0
4195,suns****,별기대 없이 봤는데 재난영화 중 단연 최고인듯 합니다.보는 내내 긴장감 넘치네요~역시 장혁 연기 짱인듯~~!!강추해요,10,4,2,2013-08-14 17:25,0
4196,오늘(flpd****),"재난 영화의 공식에 충실해 앞으로의 내용이 쉽게 예상되지만 뻔하지만은 않은 재미가 있다. 중반부 약간의 늘어짐을 제외하고는 내내 긴장감이 떠자니 않고, 오글거리지만 통쾌한 결말이 특히 맘에 든다. 엔딩크레딧 중간쯤 ...",9,4,2,2013-08-14 17:24,0
4197,콩콩이(fish****),최근들어 본 영화중 최고의감동을 받았습니다.시간가는줄모르고너무나잘봤습니다.긴장감속에 찐한 모정이 느껴지는 영화입니다.,10,4,2,2013-08-14 17:14,0
4198,수연(dalf****),현실적으로도 일어날수있겠다는 염두를 두고 봤는데 너무 실감나고 재밌는영화인거같다 최고,10,4,2,2013-08-14 17:12,0
4199,아에이오우(rkdw****),진짜 재밌어요ㅠㅠ 연가시보다 잘 만든거같아요ㅠㅠ꼭보세요!!!!!!,10,4,2,2013-08-14 17:09,0
4200,박경난(pjns****),와!!진짜 잼 잇다.첨에는 좀 지루했는데 나중앤 진짜 ...... 인상이 넘 깊을듯.. 강추!!!!!  민하양 엄마 지킬때 감동!!진짜 많이 울었음.,10,4,2,2013-08-14 17:05,0
4201,mini(klei****),너무 너무 재밌어요 나도 영화보고 울었어요 이런 상황이 오면 절대 안되겠죠.. 감기 무섭네요,10,4,2,2013-08-14 17:00,0
4202,꽃님이(keum****),돈 아깝지 않게 재미있게 잘  봐서 인지 추천 하고 싶네요~영화 보는 내내 긴장감 대박 이였네요~ 울다가 웃고... 스릴 넘쳐요..재미있어요..,10,4,2,2013-08-14 16:11,0
4203,fara****,연가시아니다ㅡㅡㅋㅋㅋ재밌더라 꼭바라,10,4,2,2013-08-14 15:46,0
4204,화왕(kang****),기대많이하고봤는데 재밌네용^^ 장혁 수애 흥해랑,10,4,2,2013-08-14 15:35,0
4205,whdu****,연기력 빵빵한 배우들만 나와서 믿고 봐씀. 기대이상이여씀.^.~,10,4,2,2013-08-14 15:34,0
4206,김현지(ausw****),긴장감 대박 ~~~ 최고의 영화^^,10,4,2,2013-08-14 15:34,0
4207,a030****,시원한영화,10,4,2,2013-08-14 15:34,0
4208,우찌이런(ssy3****),만족,10,4,2,2013-08-14 15:25,0
4209,한결(hide****),최고최고짱짱,10,4,2,2013-08-14 15:15,0
4210,하늘소년(bles****),올해 영화들은 대부분 실망했습니다. 신세계와 7번방의선물은 실망하지 않은 영화였는데 이 작품도 이 대열에 낄것 같군요.,10,4,2,2013-08-14 15:15,0
4211,guit****,미르역활연기를한박민하양연기가좋았다,8,4,2,2013-08-14 15:14,0
4212,777(vswu****),그냥 재밋어요,10,4,2,2013-08-14 15:14,0
4213,메롱(wlsw****),너무 재밋어요!!!!대박!돈 내고볼만하네요ㅎ,10,4,2,2013-08-14 15:13,0
4214,수(psb0****),"밀입국자가 주연수준..나중에 좀 안타까웠음. 재난영화의뻔한거 하나가 윗사람들문젠데,어김없이 나타난다. 그나마 대통령이 개념있는경우라 다행. 상황이 좀 극단적인데 그래서인지 오히려 현실감이 느껴진다. 초반에 좀 산만하...",9,4,2,2013-08-14 14:55,0
4215,tpwn****,재미있음,10,4,2,2013-08-14 14:47,0
4216,산들(jjb0****),이거 재밌는데 왜이게 재미없다는거지 그리고 이런영화 본지오래되서 재밌잖아,10,4,2,2013-08-14 14:47,0
4217,yell****,재난영화본 것 중에 손에꼽히는 것같음ㅋㅋ저희엄마는 설국열차보더재밌다구 하셨어요ㅋㅋ으 애기너무귀여움..,10,4,2,2013-08-14 14:11,0
4218,lloo****,한국영화라 스케일같은거 별기대안하고 봤는데 갈수록 흥미진진해지고 진짜 볼만해써요  강추~~~!!!!!!!,10,4,2,2013-08-14 13:46,0
4219,이지훈(lcd0****),ㅋ,10,4,2,2013-08-14 12:16,0
4220,sync****,주연도 주연이지만 조연들이 깨알같다잼있고 뭉클하다 ㅎㅎ,10,4,2,2013-08-14 12:08,0
4221,윤지민(9755****),"스토리부터 연기자들 연기까지 최고였어요! 연가시랑 비슷하다고 하는 사람들은 영화 보고나서도 그런말이 나올까싶네요. 장혁,수애 연기 최고인듯 ㅠㅠ 감동받았어요 영화대박나길!",10,4,2,2013-08-14 12:04,0
4222,무적폭풍(rnjs****),오 잼네~! 갠츈하네 재난영화 본것중에 손꼽힘~~!,10,4,2,2013-08-14 11:31,0
4223,82se****,"기대보다 더 흥미진진.. 수애, 장혁 너무 멋있네요!",10,4,2,2013-08-14 11:15,0
4224,jm25****,주다해의 연기 쩐다~올해 최고의 영화인듯~참고로 엔딩크레딧 중간 즈음에 에필로그 숨어있어요^^,10,4,2,2013-08-14 11:15,0
4225,dong****,정말 오랜만에 영화봤는데 처음부터 끝까지 한장면한장면마다 눈을 뗄수가 없었습니다.말이 필요없습니다.직접 극장에 찾아가셔서 꼭 보세요.후회안할실겁니다.완전 강추!!!,10,4,2,2013-08-14 10:50,0
4226,귤짱(pook****),감동과 스토리가 있는 영화네요~ 자신의 어머니가 감기바이러스에 걸린걸 알고 복면을 벗어던지던 장면에서 눈물날뻔..  지루하지않은 영화에요 ~,10,4,2,2013-08-14 10:45,0
4227,통조림(bali****),강추~마지막까지 지루하지 않게 감상한거 같습니다.  괜히 영화 끝나고 기침하는 사람들 피해다녔다는 ㅋㅋㅋ 배우들 연기 다 좋구요~ 차인표씨같은 대통령 있었으면 좋겠어요 ㅎㅎ,10,4,2,2013-08-14 10:45,0
4228,김병진(donm****),배우들의 연기가 좋아서 몰입이 잘되었고 스토리도 잘 짜여있다. 감동과 재미를 둘다 느낄수 있는 좋은 영화였다.,10,4,2,2013-08-14 10:10,0
4229,rlad****,완전 재미있다 !!!!  딸이 너무 기여워 ㅋㅋ,10,4,2,2013-08-14 8:10,0
4243,린이아빠(star****),쓰레기 영화네 결국 반미 선동질,1,5,3,2019-08-06 3:15,0
4244,응안사(bboy****),어떤 영화든 질질짜고 발암유발하는 캐릭터는 무조건 죽여야한다.,1,5,3,2019-08-05 16:47,0
4245,작은우물(bugc****),의사라는 사람이 이기적이군...,4,5,3,2019-03-10 23:52,0
4246,우리누님(kknd****),보는 내내 암걸림 미군에 대한 반감을 주는 상황유도와 주인공내외의 암걸리는행동,1,5,3,2015-02-19 2:22,0
4247,Bourne(lees****),연가시로 시작해서 괴물도보이고 타워도보이고 해운대도보이고 실미도에 끝에는 화려한휴가까지...너무잡탕..,1,5,3,2014-09-12 3:06,0
4248,홍홍홍(hse6****),스나이더하고국회의원보다이희준배역이더화났던건나뿐임...?개민폐,5,5,3,2014-09-09 10:27,0
4249,snowman(choc****),총리랑 스나이더 짜증나서 죽일뻔ㅡ ㅡ,5,5,3,2014-09-09 1:49,0
4250,어반(temp****),괜찮은 소재와 주제의식을 촌스러운 캐릭터들로 풀어내다보니 전개가 엉망진창이 되었다. 소재와 배우들의 연기가 너무 아깝다. 그리고 ost는 28시리즈 베껴서 보기민망. 감독이 어디서 본건 많은데 부족한 역량으로 짜깁기...,3,5,3,2014-09-09 1:30,0
4251,oopj****,연기력이좋고 스토리도 좋았다,10,5,3,2014-09-09 1:29,0
4252,루루(yumb****),재밌음ㅇㅋㅇㅋ. .ㅍㅂ,10,5,3,2014-09-09 1:25,0
4253,뇽이(rhdw****),방심하다 이런일이 이러날수도 있다고 느꼇다. 에볼라보다 더큰 병이 퍼지면 차인표같은대통령이 저렇게 국민을위해 최선을다해줬으면좋겠다,10,5,3,2014-09-09 1:20,0
4254,고대의닭발(espi****),아 OOO... 군바리 엄마 만났을때 펑펑 울었다 OOO...ㅠㅠ,9,5,3,2013-10-06 20:30,0
4255,쏘우(akfl****),이 영화 캐릭터들 다 이상함ㅋㅋㅋ진짜 답답하고 보는내내 계속 욕나왔음.. 쓸데없이 오지랖 태평양인 장혁에 싸가지없는 수애에 멍청한 딸에 싸이코까지.. 막장이다.. 결국 한명살릴려다 다 죽이네 ㅋㅋ 영웅인척하더니 결국...,4,5,3,2013-10-04 5:20,0
4256,아기토끼(exco****),ㅠㅠ 이렇게 올드한 영화는 정말 한숨밖에 안 나오네요....,3,5,3,2013-10-04 4:59,0
4257,사진쟁이(keru****),진짜 재밌음 ㅠㅠ 굳~!,10,5,3,2013-10-04 3:40,0
4258,비비안옥(hanm****),멀보여주자는건지,1,5,3,2013-09-01 20:23,0
4259,메티스(sky0****),기대했던거보다는 재미있었습니다^^  평점과 리뷰 생각하지마시고 편하게 보세요~ (참고로 연가시보단 더 스릴있고 재미있습니다.),10,5,3,2013-08-29 16:28,0
4260,Sea(lees****),보는내내 기분이 OO았다....  마술사기단이나볼걸,1,5,3,2013-08-29 7:34,0
4261,알밤사랑(ysli****),아오....지루해............,1,5,3,2013-08-28 15:56,0
4262,윗물은 썩은물(feel****),진짜 최악의 영화중에 하나.....수애랑 그 딸은 그냥 잉잉징징거리고 제발 쫌 징징거리지마 짱나니까 장혁마저도 비호감으로 만드는 영화,1,5,3,2013-08-28 2:52,0
4263,초구는직구(seal****),"평점 5점이상은 다 알바,배우들 아까운 영화. 이감독 마지막 영화이길 바래본다. 정말 연출 80년대 연출력으로 ..이마트가 돈은 많이 대준듯.  CG보고 팡터졌다 진짜 한 20년 역사 최악이었다. 악감정 없고 어제밤...",1,5,3,2013-08-27 12:15,0
4264,kill****,제목바꿔라...감기말고 미르로... 이기적인 이혼녀와 그 이혼녀를 짝사랑하는 소방관 이야기..,1,5,3,2013-08-26 23:40,0
4265,rest****,진심으로 비추.... 아까운 시간ㅠ,1,5,3,2013-08-25 21:06,0
4266,know****,최근3년간 본영화중 최악 100분까지 참다가 나왔습니다. 도대체 개연성을 생각하고 만든영화인가. 처음 10분간만 영화같음,1,5,3,2013-08-25 18:12,0
4267,쿠키(pink****),....,1,5,3,2013-08-25 13:07,0
4268,돈돈(skdi****),올만에  영화받는데  재밋게봣네  차인표  대박짱,10,5,3,2013-08-25 10:38,0
4269,jong****,통속적인 내용  본걸 후회,2,5,3,2013-08-25 10:09,0
4270,하늘빛늑대(op23****),마지막 감동ㅠㅠ,10,5,3,2013-08-24 11:55,0
4271,BlackHat(insi****),평점 0은 왜 못주는 것이여,1,5,3,2013-08-24 3:29,0
4272,찌아오우(qscc****),굿,10,5,3,2013-08-24 1:12,0
4273,뭘봐(llha****),조마조마하게 재밋게봤어요!!,10,5,3,2013-08-24 1:09,0
4274,brokenfox(blue****),영화 연가시를 재밌게 봐서 감기를 봤는데 정말 재밌었습니다. 연가시보고 재밌었던분들은 이영화도 재밌게 볼거같네요,10,5,3,2013-08-23 17:56,0
4275,ekgo****,주위에서 안좋은 이야기를 많이 들어서.. 기대안하고 봤는데~생각보다 괜찮은데요~~!! 민서는 너무 귀엽고 연기도 잘하고!!아무튼 나는 보는내내 눈을 뗄 수 없었음ㅎㅎ,10,5,3,2013-08-23 0:07,0
4276,amuse(ping****),우리나라에서 이런 류의 영화중 그나마 제일 나았던것 같은데..외국에서 이런영화 나오면 멋있고 당연한거고 우리나라에서 나오면 억지성있고 현실과 맞지 않는다고 하고... 점점 발전해 나가는 모습은 안보이나??난 정말 재...,10,5,3,2013-08-22 23:31,0
4277,다다(dabi****),이극의 최대 호구 장혁 무슨 자기 딸도 아닌데 그럴수가 있냐 현실적으로 불가능함,1,5,3,2013-08-22 10:12,0
4278,할말없다너네(rlad****),이건아니지않나...  좋은 배우 데려다가 어느정도됬으니 감성자극몇신?.... 배우들의 연기는 너무 멋있고 좋았지만 진짜 우리나라 재난영화는 기대하고보지말아야하는건가라고 제대로 느끼게해준 영화,1,5,3,2013-08-22 5:04,0
4279,mmps****,"별 하나도 , 이 영화에 들어간 제작비도 아깝다. 이딴 막장 쓰레기 영화 만들 정신과 돈으로 약 한알 이면 나을 수 있는 병도 돈없어 약 못 먹고 죽어가는 빈민국가들, 우리나라 어려운 불우이웃들 도와주는게 훨씬 가치...",1,5,3,2013-08-22 2:54,0
4280,dlck****,..뭐..영화란게 만들다보면 잘 만들수도 있고...못 만들수도 있는게지..1점은..아닌것같고 2점..~,2,5,3,2013-08-22 1:21,0
4281,라파엘(okw9****),개연성 제로 외국인노동자 미화 폭동 미화 반미주의 색채로 한미군작통권 반대 사상을 불어넣기 위한 정치적 영화,1,5,3,2013-08-21 16:48,0
4282,족제비(cjfd****),덧글 보면서 알바타령하면서 1점 주시는분들 재밋게 본사람 입장에서는 적당히 평점을 주고 싶어도 1점 주니깐 10점 주는거에요 그리고 장혁이 처음보는 아이구하려고 뛰어든다고 비판하는데 처음보는 사람구하려고 지하철 뛰어...,10,5,3,2013-08-21 16:17,0
4283,testman(king****),왜이리 평점이 높냐 cg도 형편없고 스트리도 엉성함.,3,5,3,2013-08-21 10:29,0
4284,클래식(mins****),기대보다 많이 아쉬운 영화. 실제 주인공은 아역이 아닐까? 하는 생각이 들 정도로 아역의 비중이 터무니 없이 높다. 게다가 아역의 가식적인 연기. 주인공 케릭터들의 현실감 없는 성격과 케릭터 설정. 터무니 없는 전개...,4,5,3,2013-08-21 9:38,0
4285,MILLI(renn****),감기 COLD 독감 FLU,10,5,3,2013-08-21 2:16,0
4286,wow(1994****),우리 나라 재난 영화 중에서는 최고인것같다...내가 우리 나라 영화보면서 이렇게 소름이 끼친적은 처음... 중간에 운동장 장면이 제일 인상 깊었다... 그런데 제일 궁금한게 왜? 지역을 분당으로 정했나?이다.  감기...,10,5,3,2013-08-20 23:59,0
4287,hjsr****,"극 전개도 좋았고,배우들의 연기도 좋고,재밌게 볼 수 있었던 영화네요.",10,5,3,2013-08-20 10:54,0
4288,애로(icec****),전형적인 주객전도 영화 & 박민하 살리기 영화,2,5,3,2013-08-19 14:29,0
4289,skyz****,박민하 연기가 너무 귀여웠어요. 실제라면 정말 끔찍했을 이야기. 상상하면 무섭지만 영화는 재미있네요. :),10,5,3,2013-08-19 13:49,0
4290,un87****,오굿,10,5,3,2013-08-19 13:39,0
4291,lyhk****,최근 본 한국영화 중 최고!! 연가시와는 차원이 다름.,10,5,3,2013-08-19 13:37,0
4292,천상곰(grap****),나는 개봉날  밤에가서 봤는데 재밋던뎅 보는동안 몇몇장면들이 먹먹해서 눈물나올라는거 여기는 영화관이야 하면서 참았는뎅ㅜㅜ 수애언 니랑 민하양 연기 계속기억에 남아서 또보러가고싶다능ㅋㅋ진짜 연기대박!!!!한번 보는것도...,10,5,3,2013-08-19 13:33,0
4293,페르소나(pern****),쌍팔년도 휴머니즘과 인간미를 빙자한 이기주의에 보는 내내 가슴이 답답했어요. 중학생 이하 수준이면 감동받을만 하겠네요. 이렇게 속터지는 영화는 처음이에요,1,5,3,2013-08-18 20:55,0
4294,뭉개구름(catf****),"미국 영화 '아웃브레이크'와 전체적 컨셉은 똑같고, 거기에 반미적 요소, 폭력씬, 구제역 연상케 하는 씬 만 끼워넣은 영화. 연기, 촬영은 둘째치고 시나리오가 최악이다. CGV가 아닌 일반 극장이었다면...",1,5,3,2013-08-18 17:27,0
4295,savi****,no jam,1,5,3,2013-08-18 17:26,0
4296,통닭(nia0****),평점이 신기하네..감기보고 재밌다고 한 얘들도 못 봤고 어제 봤을때도 같이 본얘들 다 잼 없다고 하드만..평점이 왜 이리 조아?배우들이 아깝드라..,1,5,3,2013-08-18 12:13,0
4297,hyou****,쓰레기까진 아닌데....구성이 너무 허술하고...억지스럽다...주연들 연기보다 조연이 빛났던 영화...간만에 영화보고 돈아까웠다는....,3,5,3,2013-08-17 21:06,0
4298,modest violet(edu_****),ㄱㅍ,1,5,3,2013-08-17 20:38,0
4299,ssica(jjun****),일점은 단지. 엄마 쏘지마요랑 고마워요 때문에 주는 거. 이런거 좀 만들지마,1,5,3,2013-08-17 14:53,0
4300,서현(hu_t****),더럽게 재미없다 억지스럽고 보는내내 짜증난다 옛날에봤던 다세포소녀 이후로 이런 재미없는 영화 처음이다,1,5,3,2013-08-17 12:59,0
4301,팔방(ksfo****),생각보다 평점 낮네 1점 주는 사람들은 뭐지? ㅋㅋㅋㅋ 영화 재밌어요 제 주변 사람들도 다 재밌다구함 ㅋㅋㅋ 속도 엄청 빠르고 시간 가는 줄 모르고 보게됨 ㅋㅋㅋㅋㅋ,10,5,3,2013-08-17 10:32,0
4302,빛의히어(uf23****),후회는 안할듯한영화네요 보는 내내 시간이빨리가구요 감동재미두가지챙기세요,10,5,3,2013-08-17 10:32,0
4303,거대상어a(rjeo****),그냥 볼만햇다.10점영화는 아니지만 10점에손이가는ㅋ 차인표너무멋있어 어캐ㅋㅋㅋㅋ,10,5,3,2013-08-17 4:39,0
4304,이이이잉(ioj0****),12시5분영화를보고 이제집에왓습니다 ㅋㅋㅋ정말재밋구요연가시랑비슷해서쫌지루할줄알앗는데 지루하지도않고 재밋습니당♥♥감기짱♥3♥,10,5,3,2013-08-17 2:38,0
4305,3a3a****,평점보고 완전쓰레기일줄알았는데 그렇게 엉망은아닌데..난 눈물흘릴때 흘리고 감동받을때받은거같은데..솔직히 스토리뻔하지만 장혁이 무적이냐고비판한사람들많던데..그건인정 무적인듯ㅋㅋ근데 주윤발보단 덜무적임ㅋㅋ나도무전기가지고...,9,5,3,2013-08-17 2:36,0
4306,ccce****,솔직히 감기가 배우역활이나 작품의 장르가 설국열차보다또렷한듯?그리고 재난바이러스영화가 이렇게 좋게 나오기도 힘든데 욕하는사람들은 뭔지..,10,5,3,2013-08-17 0:45,0
4307,wodm****,개인적으로 더테러 숨박꼭질보다 재밌네요.스케일도 크며 내용도 좋고 재미에 감동까지..올해 본영화중 가장 집중하고 재밌게 본것같습니다.,10,5,3,2013-08-16 14:56,0
4308,정지은(jje9****),연가시보다 천배만배 꿀잼♥♥10분간격마다 슬퍼서ㅠㅠㅠㅠ너무슬프고 짱재밌었어요♥♥감기별로기대많이안햇는데 기대이상보다 너무재밋게봣어요♥♥또보고싶은영화 감기~~대통령짱짱맨!!,10,5,3,2013-08-16 13:01,0
4309,jhgu****,국내 재난영화중 이정도 영화 없음.  생각보다 웰메이드한 작품.  더위 피하기 최고~~,10,5,3,2013-08-16 10:44,0
4310,sbyn****,작년에 울동네에서 열심히 찍어서 본 영화인데 생각보다 스토리전개가 너무 허접... 장혁의 저능아 같은 행태에 수애의 개념상실  안하무인 거기에 뜬굼없는 전작권문제까지... 이건 좀 아닌거 같습니다...,4,5,3,2013-08-15 19:22,0
4311,ktsm****,영화 신기전 마지막 장면에 중국벼슬아치가 큰 절 하는 장면 보고 같이 보자고 했던 친구들에게 미안하고 헛 웃음만 나왔던 허무함을 가슴깊이 간직하고 나왔던 그 때가 생각나는군,2,5,3,2013-08-15 16:55,0
4312,어머지용아(i0hy****),솔직히 재미 없었음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그리고 장혁은 왜 감기 안 걸려? 장혁 항체 있겠네 장혁을 데려가라 장혁을ㅋㅋㅋㅋ 연가시가 훨 재밌었다,2,5,3,2013-08-15 16:29,0
4313,여울(dudr****),진짜재밌어요 ㅠㅠㅠ!!슬프고재미있고감동있고 ㅠㅠ,10,5,3,2013-08-15 15:47,0
4314,one_****,와 진짜 뿌듯하다. 한국영화가이정도로 발전하다니. 단언컨데..올해 개봉작중 최고다.,10,5,3,2013-08-15 15:45,0
4315,김정환(khdj****),가족들이랑 조조로 감기 보고왔어요 ㅎㅎㅎ 엄마가 이제 감기걸리면 다 병원가라고 ㅋㅋㅋ,10,5,3,2013-08-15 15:45,0
4316,ProTect(mysk****),난 알바아닌데? 사람들이 보는 시각이랑 생각이 다똑같은줄아나? 그럼독후감 쓸필요도 없겟네 그냥 한사람이  쓴거 복사하면 되니깐 배우들연기도 좋앗고 약간 억지감동이 있엇지만 괜찮았던 영화였음,10,5,3,2013-08-15 13:57,0
4317,감자(yoha****),존나 재밌다 리뷰보고 아 보지말까 하는사람 100퍼 후회 한다 연기력도 좋고 스토리도 굿이고연가시 비슷핳듯 했는데 전혀다르고 더 재밌다진짜 꼭바라,10,5,3,2013-08-15 11:49,0
4318,getset1(get7****),"설국 더테러 전부 좋았다. 감기는 와우! 월드워z에 밀리지않는 스케일과 재미, 감동..차대통령 감동이고 민하 연기 잘함ㅋ 무조건 강추요..",9,5,3,2013-08-15 11:45,0
4319,없음(ekfq****),진짜 재밌다ㅠㅠㅠㅠㅠㅠㅠ정말ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,10,5,3,2013-08-15 11:28,0
4320,리본소녀(rau0****),민하의 연기가 너무 자연스럽고 귀여워서 영화내내 집중했던영화!!,10,5,3,2013-08-15 11:00,0
4321,유리나(char****),"보는내내 스릴과 재미 감동이^^영화끝나고 바로 나가지마세요, 뒤에 에피소드가 있답니당 키킥 넘 재밌게봤어요 오늘^^",10,5,3,2013-08-15 2:28,0
4322,ㅈㅇㅇ(cmen****),애기연기잘함ㅠㅠㅠㅠㅠ진짜대통령빼고윗대가리들다미친듯,10,5,3,2013-08-15 2:28,0
4323,용겸(myho****),최근본영화중에제일재밌었음!,10,5,3,2013-08-15 2:28,0
4324,끝없는나(isch****),ㅂ방금보고 왔는데 뻔한스토리지만 재미 있어요,10,5,3,2013-08-15 2:21,0
4325,ohxv****,"볼만 했다...장혁, 수애 연기력은 좋았다...근데 아이 연기력은 좀 아쉬움...",10,5,3,2013-08-15 2:20,0
4326,worm****,드디어나왓다.. 재난영화계의 클라멘타인 !!! 칠광구와도 필적할만하다,10,5,3,2013-08-15 2:15,0
4327,아르하(mylm****),8.5 점정도 주고싶은데 어이없는 1점들 때문에 10점준다. 아주 전문가들 납시셨네.. 좀 작위적인 느낌이 없잖아 있지만 영화니까 극적요소도 있어야죠.. 정말 재미있게 봤어요. 추천!,10,5,3,2013-08-15 1:21,0
4328,미쏘(mond****),완전 감동먹었어 펑펑 울었어요ㅠ,10,5,3,2013-08-15 0:37,0
4329,전투경찰(ysh2****),연가시같은소리하네 설국열차 더테러라이브보다 이게 훨씬 낫다,10,5,3,2013-08-15 0:36,0
4330,삼삼(ggg1****),"재밌었음! 안좋은 평 많이 듣고 가서 걱정했는데, 한시도 지루할 틈 없이 참 매끄럽게 잘 만든 영화",10,5,3,2013-08-15 0:22,0
4331,하늘호수(jord****),진짜 이거방금보구왓는데아직도 여운이가시지가않아요 민하너무귀엽더라 마지막에영화끝난줄알고나왓다가뒷이야기살짝나오길래다시들어가머봣네요ㅎ보러가실분들 배우이름나와도좀더기다려서뒷이야기보고나오시길바래요 연가시보다훨씬잼따,10,5,3,2013-08-15 0:21,0
4332,상꼬맹이(kore****),이거진짜꼭보셈ㅋㅋㅋㅋ진짜재밋는데?1점준애들은 아주지그들이평론가겸영화감독이야ㅋㅋㅋㅈㄴ웃겨 그리고한마디더하자면  뻔한내용인데그뻔한과정이스릴잇고재밋다진짜ㅋ,10,5,3,2013-08-15 0:19,0
4333,rams****,시간가는줄모르고봤어요.후회없어요.다들연기력좋았어요.,10,5,3,2013-08-15 0:16,0
4334,이혜연(tjrn****),너무재미있어요~~^^,10,5,3,2013-08-15 0:12,0
4335,gkgk****,전재밌네요,10,5,3,2013-08-15 0:04,0
4336,부바(ius1****),시간 때우기로 나름 나쁘지 않네요 억지 감동 유발할려고 하는것도 있지만요,8,5,3,2013-08-15 0:02,0
4337,소다맛젤라또(s830****),"전두환빠, 일베충들과 새머리당 지지자들은 굉장히 보기 불편했을듯...ㅉㅉ 벌써 카피네 정치풍자네 하면서 까기시작.....쓰레기들...난 재밌게 봤다...그러나 현실정치에 오버랩 되는부분이 많아서 마음이 많이 무거워...",10,5,3,2013-08-14 23:55,0
4338,김몽글(se_o****),나만 재밌었나?ㅋㅋㅋㅋ  진짜 영화 보는 내내 내마음을 줬다폈다ㅋㅋㅋㅋㅋ재밋어요!!ㅎㅎ,10,5,3,2013-08-14 23:42,0
4339,순수 공익기업 기프토(gift****),속도감과 영상미...캐스팅 소재 등  모든게 괜찮은듯,10,5,3,2013-08-14 23:38,0
4340,현재에굴복하지않는다(s2ky****),지금 댓글 분위기보니까 감기 설국열차 에 게임 안된다 분위기?  실제로 우리나라에 발생하지않았나?,10,5,3,2013-08-14 23:17,0
4341,백인간디(star****),재밌기만하구만 원참사람들하고는,10,5,3,2013-08-14 23:16,0
4342,dmsq****,무한감동이 영화관에  있던  대부분의  사람의  심장을  마구 자극시켜  눈물바다로  만듬 너무 너무  멋진  영화다,10,5,3,2013-08-14 23:15,0
4343,Q꿈을향해Q(wskt****),내일보러가요완전기대기대!!!,10,5,3,2013-08-14 23:14,0
4344,Genie(newk****),차인표가 끝까지국민 지키려고 했던것과 박민하가 엄마쏘지말라고 우는장면이 제일기억에남는다ㅠㅠ그때 안 울 수가 없었음...,10,5,3,2013-08-14 23:13,0
4345,별명(oyj0****),독특한 소재로 매우 인상적이었다.,10,5,3,2013-08-14 23:04,0
4346,love****,완전 대박 흥행예감!,10,5,3,2013-08-14 23:01,0
4347,하늘을나는고래(dno0****),오 은근잼섯다 나오자마자 조조로뛰엉는데 순간나도모르게 빠져잇엇음 굿굿,9,5,3,2013-08-14 22:31,0
4348,jheesun9(jhee****),지금 보고 나왔는데......살짝 여운이 남는 영화...한국 정부에 다시한번 울화통 터지고...ㅋㅋ어쨌든 돈이 아깝지는 않네요,9,5,3,2013-08-14 21:07,0
4349,유덕곤(leon****),야~~~이거 감기대박났구나~~감기 우주선타고 헐리우드로^^,10,5,3,2013-08-14 20:23,0
4350,sj(qkrt****),정말  진짜 재밌어요ㅠㅠㅠㅠ,10,5,3,2013-08-14 20:21,0
4351,유재석짱조아(qkrg****),개봉후 평점인데연가시는않좋았는데 시시하고 뻔한스토리라고 생각하고그랫는데 감기>>라는게 감기는 바이러스라서 재밋는 사건이나 영화인데 이것은뻔하지않고 장혁이 민하가 아빠아닌 상황인데 ㅜ마지막으로 도와주고 수애...,10,5,3,2013-08-14 20:13,0
4352,알파맨(aspl****),확실한건 연가시 보단 낫다는 점. 8점대 초반정도가 적당하다보이는데 보지도 않고 평점테러하는 애들때문에 10점주고간다~,10,5,3,2013-08-14 18:49,0
4353,forrest(jwbj****),재미있다! 근데 연가시랑 엇비슷하고 내용도 어디선가 많이본듯함,9,5,3,2013-08-14 18:47,0
4354,dora****,우리 애들이 너무 좋아하네요^^,10,5,3,2013-08-14 18:43,0
4355,씨에나(sien****),작년 연가시보다 훨잼나요.. 긴장감과 스케일 대박~!!! 꼬마애 연기 완전잘해서 눈물나요..ㅠ 여름영화로는 최고인듯~~~,10,5,3,2013-08-14 18:42,0
4356,연(pure****),아역배우 연기 너무 귀여워요 ㅠ,10,5,3,2013-08-14 18:42,0
4357,s986****,이야!!! 주유소 터지는 CG 말고는 좋네 굿굿굿!더운 여름 꼭 봐요 재밌습니다,10,5,3,2013-08-14 18:39,0
4358,안주좀주세영(new0****),한 8.5점정도주고싶은데 평점 존나짜게주는사람들많아서 십점줌,10,5,3,2013-08-14 18:39,0
